id|name|latitude|longitude|city|postcode|country|cuisine|location_id|price_indicator|rating|website|vendor_id|tags
1856|Le Midi Kuala Lumpur|3.143023|101.667428|Kuala Lumpur|59000|Malaysia|Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean|1073e688-685d-49e9-9465-160967b566fa|4|70|http://lemidi.com.my/|109931|Restaurant,Al fresco area available,Child-friendly,Private dining rooms available,With a view,Ticketed restaurant
1859|Contramar|19.419580|-99.167099|Mexico City|06700|Mexico|Fish/seafood|347287e0-1b8b-4f80-be4a-6c08d4e925bc||50|http://www.contramar.com.mx/|110019|
1860|Amadeus|18.925426|72.819197|Mumbai|400021|India|Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean|8f4c1b35-16a3-49f1-b746-91dfd4d03c23|4|70|http://www.cateringandallied.com/amadeus/|110026|Restaurant,Al fresco area available,Good for vegetarians,Live music,Modern/trendy,Ticketed restaurant
1861|La Truffière|48.844548|2.348912|Paris|75005|France|French,French,French,French|4e9cea11-b383-442b-8363-38b95162a531|4|70|http://www.la-truffiere.fr|110038|Restaurant,Private dining rooms available,Traditional,Ticketed restaurant
1862|Le Sushi Bar|33.888283|35.511953|Beirut||Lebanon|Fish/seafood,Fish/seafood|27a5f1ef-8074-4926-976f-9433dc93c63c||65|http://www.lesushibar.com/|110149|Good for vegetarians,Modern/trendy
1863|Buddha Bar Dubai|25.085861|55.144060|Dubai||United Arab Emirates|Asian fusion,Asian fusion|401db7d1-ccb3-4c5d-a657-54ffa1292e0a|4|70|http://www.buddhabar.com/|110160|Restaurant,Ticketed restaurant
1865|Sale e Tabacchi|52.506661|13.391413|Berlin|10969|Germany|Italian|0d4b844f-7a74-4bd8-a19f-f15d634d6935||65|http://www.sale-e-tabacchi.de/|110286|
1866|Solar|52.504306|13.383749|Berlin|10963|Germany|German,German,German,German,German,German|0d4b844f-7a74-4bd8-a19f-f15d634d6935||65|http://www.solarberlin.com/en/|110290|Vegan,Disabled access,Good for vegetarians,Large tables a la carte,Romantic,With a view
1868|The Bird, Berlin|52.546663|13.405741|Berlin|10437|Germany|North American,North American,North American,North American,North American|0d4b844f-7a74-4bd8-a19f-f15d634d6935||65|http://www.thebirdinberlin.com/|110374|Al fresco area available,Child-friendly,Good for vegetarians,Large tables a la carte,Traditional
1869|Cookies Cream|52.516125|13.388174|Berlin|10117|Germany|Modern European,Modern European,Modern European,Modern European,Modern European|0d4b844f-7a74-4bd8-a19f-f15d634d6935||65|http://www.cookiescream.com/|110407|Vegan,Good for vegetarians,Large tables a la carte,Live music,Romantic
1870|Defne|52.494980|13.417870|Berlin|10967|Germany|Middle Eastern,Middle Eastern|0d4b844f-7a74-4bd8-a19f-f15d634d6935||65|http://www.defne-restaurant.de/index.html|110408|Al fresco area available,Good for vegetarians
1871|Bar Raval|52.498159|13.436440|Berlin|10997|Germany|Spanish,Spanish,Spanish,Spanish,Spanish|0d4b844f-7a74-4bd8-a19f-f15d634d6935||65|http://www.barraval.de/index-en.html|110409|Al fresco area available,Child-friendly,Good for vegetarians,Large tables a la carte,Romantic
1872|Henne Alt Berliner Wirtshaus|52.504145|13.417724|Berlin|10999|Germany|European,European,European,European,Modern European,Modern European,Modern European,Modern European|0d4b844f-7a74-4bd8-a19f-f15d634d6935||65|http://www.henne-berlin.de/en/index_en.html|110410|Al fresco area available,Child-friendly,Large tables a la carte,Traditional,Al fresco area available,Child-friendly,Large tables a la carte,Traditional
1873|Cilantro Restaurant & Wine Bar|3.157016|101.722037|Kuala Lumpur|50400|Malaysia|French,French,French,French|1073e688-685d-49e9-9465-160967b566fa|4|70|http://www.cilantrokl.com/|110497|Restaurant,Private dining rooms available,Modern/trendy,Ticketed restaurant
1874|Restaurant Jolesch|52.500800|13.433860|Berlin|10997|Germany|German,German,German,German,German,German,German|0d4b844f-7a74-4bd8-a19f-f15d634d6935||65|http://jolesch.de|110515|Al fresco area available,Child-friendly,Disabled access,Good for vegetarians,Large tables a la carte,Romantic,Traditional
1875|Hamy Cafe|52.487300|13.421975|Berlin|10967|Germany|Vietnamese,Vietnamese,Vietnamese,Vietnamese,Vietnamese|0d4b844f-7a74-4bd8-a19f-f15d634d6935||65|http://hamycafe.com/home_en.html|110517|Vegan,Al fresco area available,Good for vegetarians,Large tables a la carte,Traditional
1876|Burgermeister|52.501082|13.442318|Berlin|10997|Germany|North American,North American,North American,North American|0d4b844f-7a74-4bd8-a19f-f15d634d6935||65|http://www.burger-meister.de|110518|Al fresco area available,Disabled access,Large tables a la carte,Traditional
1877|Puntarena - Centro|19.432783|-99.136133|Mexico City|06000|Mexico|Fish/seafood,Fish/seafood,Fish/seafood,Fish/seafood,Mexican,Mexican,Mexican,Mexican,Local Cuisine,Local Cuisine,Local Cuisine,Local Cuisine|347287e0-1b8b-4f80-be4a-6c08d4e925bc|3|65|http://bajodelatintorera.com/padrinos.php|110519|Al fresco area available,Child-friendly,Disabled access,Good for vegetarians,Al fresco area available,Child-friendly,Disabled access,Good for vegetarians,Al fresco area available,Child-friendly,Disabled access,Good for vegetarians
1878|Gel Gör Inegöl Köfteci|52.491689|13.423335|Berlin|10967|Germany|Middle Eastern,Middle Eastern,Middle Eastern,Middle Eastern,Middle Eastern|0d4b844f-7a74-4bd8-a19f-f15d634d6935||65||110521|Al fresco area available,Disabled access,Good for vegetarians,Large tables a la carte,Traditional
1879|Buck and Breck|52.532131|13.398943|Berlin|10119|Germany|Bar and Lounge|0d4b844f-7a74-4bd8-a19f-f15d634d6935||65|http://www.buckandbreck.com/|110522|Modern/trendy
1880|Plachutta Restaurant|48.207521|16.378666|Vienna|1010|Austria|Local Cuisine|0ef4fe80-7584-4fbb-bbaa-09f9e101358f||65|http://www.plachutta.at/en/home/|110632|
1881|Steirereck Restaurant|48.204433|16.381475|Vienna|1030|Austria|Local Cuisine|0ef4fe80-7584-4fbb-bbaa-09f9e101358f||65|http://www.steirereck.at/en/|110636|
1882|El Japonez, Condesa|19.411178|-99.174908|Mexico City|06170|Mexico|Japanese,Japanese BBQ,Japanese Fusion|347287e0-1b8b-4f80-be4a-6c08d4e925bc||65|http://www.eljaponez.com/|110646|
1883|Soleado|19.191489|-100.129597|Valle De Bravo|51200|Mexico|Mexican,Modern European|347287e0-1b8b-4f80-be4a-6c08d4e925bc||65||110652|
1884|Rosetta Ristorante|-37.821681|144.960622|Melbourne|3006|Australia|Fish/seafood|e44bfc9d-b57a-48b0-896e-5ec582a788bb||85|http://www.rockpool.com/rosettamelbourne/|110653|
1885|Azul Historico|19.432827|-99.136132|Mexico City|06000|Mexico|Mexican|347287e0-1b8b-4f80-be4a-6c08d4e925bc||65|http://www.azul.rest/|110655|
1886|Olive Garden, Interlomas|19.396959|-99.281095|Huixquilucan|52787|Mexico|Italian|347287e0-1b8b-4f80-be4a-6c08d4e925bc||65|http://www.olivegardenmexico.com.mx/|110695|
1888|Wa Yamamura|34.685958|135.812614|Nara|630-8114|Japan|Japanese,Japanese BBQ,Japanese Fusion|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab||65|http://www15.ocn.ne.jp/~yamamura/newpage2.html|110699|
1889|Restaurante Tagide|38.708438|-9.139981|Lisbon|1200-005|Portugal|Spanish|f196262b-8c66-4f1a-a043-514e3250e353||65|http://www.restaurantetagide.com/welcome.html|110781|
1890|Marius Degustare|-22.962029|-43.166310|Rio de Janeiro|22010-000|Brazil|South American|d460867d-9615-42cf-9726-c9559fdd4bbc||90|http://www.marius.com.br/en/|110796|Traditional
1891|La Degustation Boheme Bourgeoise|50.091003|14.425082|Prague|110 00|Czech Republic|Local Cuisine|dbd19a20-0477-4d4a-94f3-bae0240ffd56||70|http://www.ladegustation.cz/en/#index|110797|
1892|Bauer Restaurant|48.209204|16.376882|Vienna|1010|Austria|Modern European|0ef4fe80-7584-4fbb-bbaa-09f9e101358f||65||110827|
1893|Do & Co Albertina|48.204994|16.367969|Vienna|1010|Austria|Asian fusion|0ef4fe80-7584-4fbb-bbaa-09f9e101358f||65|http://www.doco.com/en/restaurants/do-co-restaurants/albertina-vienna|110830|
1894|Do & Co Stephansplatz|48.208241|16.371574|Vienna|1010|Austria|Japanese,Japanese BBQ,Japanese Fusion|0ef4fe80-7584-4fbb-bbaa-09f9e101358f||65|http://www.docohotel.com/en/restaurant/|110832|
1895|Silvio Nickol Gourmet Restaurant|48.205923|16.376573|Vienna|1010|Austria|European,Modern European|0ef4fe80-7584-4fbb-bbaa-09f9e101358f||75|http://www.palais-coburg.com/_en/index.php?page=restaurant-2|110878|
1896|La Cantine des Commercants|46.199783|6.133012|Geneva|1205|Switzerland|French,French,French,French|0c53b617-ee78-4ff2-a6b6-963a877c4041||65|http://www.lacantine.ch/|110881|Al fresco area available,Disabled access,Large tables a la carte,Modern/trendy
1897|Cafe Universal|46.195157|6.142987|Geneva|1205|Switzerland|Modern European,Modern European,Modern European,Modern European,Modern European|0c53b617-ee78-4ff2-a6b6-963a877c4041||65|http://universalcafe.ch/|110887|Al fresco area available,Good for vegetarians,Large tables a la carte,Live music,Modern/trendy
1898|Ca L’Estevet|41.383282|2.164792|Barcelona|08001|Spain|Local Cuisine,Local Cuisine,Local Cuisine,Local Cuisine,Local Cuisine|9cbbdced-21fa-4322-a91b-277d6642ed08||65|http://www.restaurantestevet.com/en/|110994|Child-friendly,Disabled access,Large tables a la carte,Private dining rooms available,Traditional
1899|Ca l'Isidre|41.375905|2.168020|Barcelona|08001|Spain|Mediterranean,Mediterranean,Mediterranean|9cbbdced-21fa-4322-a91b-277d6642ed08||60|http://www.calisidre.com/index.php|110995|Large tables a la carte,Private dining rooms available,Traditional
1900|Doca Peixe|38.699743|-9.178540|Lisbon|1350-353|Portugal|Fish/seafood|f196262b-8c66-4f1a-a043-514e3250e353||75|http://www.docapeixe.com/?lang=en|111006|
1901|Montiel|41.385549|2.181925|Barcelona|08003|Spain|Spanish,Spanish,Spanish,Spanish|9cbbdced-21fa-4322-a91b-277d6642ed08||86|http://www.grupmontiel.com/restaurantemontieleng.html|111063|Disabled access,Large tables a la carte,Tasting menu only,Modern/trendy
1902|Bestial|41.385975|2.196730|Barcelona|08005|Spain|Italian,Italian,Italian,Italian,Italian,Italian,Italian,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean|9cbbdced-21fa-4322-a91b-277d6642ed08||65|http://grupotragaluz.com/en/restaurante/bestial-2/|111064|Al fresco area available,Child-friendly,Disabled access,Large tables a la carte,Live music,With a view,Modern/trendy,Al fresco area available,Child-friendly,Disabled access,Large tables a la carte,Live music,With a view,Modern/trendy
1903|Alkimia|41.382632|2.163401|Barcelona|08011|Spain|Modern European,Modern European,Modern European,Modern European,Modern European,Modern European,Modern European,Modern European|9cbbdced-21fa-4322-a91b-277d6642ed08||65|http://alkimia.cat/en/home-eng/?lang=en|111075|Al fresco area available,Bottomless brunch,Brunch,Child-friendly,Disabled access,Good for vegetarians,High end,Large tables a la carte
1904|Saphir 24|43.739992|7.430052|Monaco City|98000|Monaco|Bar and Lounge|7faafe77-bc9b-46f7-b048-8339aedd22e6||65|http://www.fairmont.com/monte-carlo/dining/saphir-24/|111097|
1905|Sunset Grill and Bar|41.064092|29.033247|Istanbul||Turkey|Japanese,Japanese,Japanese,Japanese,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Japanese BBQ,Japanese BBQ,Japanese BBQ,Japanese BBQ,Japanese Fusion,Japanese Fusion,Japanese Fusion,Japanese Fusion|922b4adc-6701-4144-a223-f43be1584f73|4|70|http://www.sunsetgrillbar.com|111113|Restaurant,Al fresco area available,With a view,Ticketed restaurant,Restaurant,Al fresco area available,With a view,Ticketed restaurant,Restaurant,Al fresco area available,With a view,Ticketed restaurant,Restaurant,Al fresco area available,With a view,Ticketed restaurant
1906|Imahan|35.691723|139.691090|Tokyo|160-0023|Japan|Japanese,Japanese BBQ,Japanese Fusion|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab||65|https://www.imahan.com/sp/inbound/e/|111139|
1907|Le Chat Botté|46.209151|6.150026|Geneva|1201|Switzerland|French,French,French|0c53b617-ee78-4ff2-a6b6-963a877c4041||65|http://www.beau-rivage.ch/en/gastronomy/gastronomic-restaurant/chat-botte/|111153|Al fresco area available,Award winning,With a view
1908|Cinc Sentits|41.388522|2.159473|Barcelona|08011|Spain|Spanish,Spanish,Spanish,Spanish,Spanish|9cbbdced-21fa-4322-a91b-277d6642ed08||95|http://cincsentits.com/en/|111165|Disabled access,Large tables a la carte,Award winning,Private dining rooms available,Modern/trendy
1909|Dry Martini|41.392746|2.154171|Barcelona|08036|Spain|Gastropub,Gastropub,Gastropub|9cbbdced-21fa-4322-a91b-277d6642ed08||25|http://www.javierdelasmuelas.com/|111168|Drinks,Disabled access,Bar
1910|FIG & OLIVE, Meatpacking|40.740468|-74.007254|New York|10014|United States|Mediterranean,Mediterranean|a3a2eab3-de54-4388-894e-364e26911c3b|4|90|http://www.figandolive.com/menu/meatpacking/|111207|Large tables a la carte,Modern/trendy
1911|Matbaren by Mathias Dahlgren|59.329695|18.075616|Stockholm|111 48|Sweden|Nordic/Scandinavian,Nordic/Scandinavian,Nordic/Scandinavian,Nordic/Scandinavian,Nordic/Scandinavian,Nordic/Scandinavian,Nordic/Scandinavian|9b6162b6-2afb-4ece-8dae-bcf7283ab695|4|90|https://mdghs.se/en/matbaren/|111225|Child-friendly,Disabled access,Large tables a la carte,Award winning,Private dining rooms available,With a view,Modern/trendy
1912|Ristorante Antico Arco|41.888301|12.461264|Rome|00152|Italy|Italian|18e1a212-9ee5-4f19-8a00-fa3ac26ef6de||65|http://www.anticoarco.it/|111241|
1914|O22|19.066212|72.867479|Mumbai|400098|India|Indian,Indian,Indian,Indian|8f4c1b35-16a3-49f1-b746-91dfd4d03c23|4|70|http://www.tridenthotels.com/hotels-in-mumbai-bandra-kurla/restaurant-in-mumbai/O22|111361|Restaurant,Good for vegetarians,Private dining rooms available,Ticketed restaurant
1915|MIXX|35.668274|139.741107|Tokyo|107-0052|Japan|Bar and Lounge|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab||65|http://www.anaintercontinental-tokyo.jp/e/rest/mixx.html|111380|
1916|Berns Asiatiska|59.332340|18.073530|Stockholm|111 47|Sweden|European,Modern European|9b6162b6-2afb-4ece-8dae-bcf7283ab695||65|http://www.berns.se/en/restaurant/berns-asiatiska/#kontakta-oss|111458|
1917|Restaurangen Smak|59.335275|18.065352|Stockholm|111 57|Sweden|European,Modern European|9b6162b6-2afb-4ece-8dae-bcf7283ab695||65|https://smakstockholm.se/en/|111462|
1918|La Montecarlo|41.897573|12.470799|Rome|00186|Italy|Italian|18e1a212-9ee5-4f19-8a00-fa3ac26ef6de||65|http://www.lamontecarlo.it/en/|111466|
1919|Maccheroni|41.900636|12.475909|Rome|00186|Italy|Italian|18e1a212-9ee5-4f19-8a00-fa3ac26ef6de||65|http://www.ristorantemaccheroni.com/|111471|
1920|Antica Pesa|41.890554|12.466494|Rome|00153|Italy|Italian|18e1a212-9ee5-4f19-8a00-fa3ac26ef6de||65|http://www.anticapesa.it/en/|111472|
1921|Pizzeria Ai Marmi|41.888146|12.473580|Rome|00153|Italy|Italian|18e1a212-9ee5-4f19-8a00-fa3ac26ef6de||65||111473|
1923|Diamond Horseshoe|40.759585|-73.987040|New York|10036|United States|North American,North American,North American|a3a2eab3-de54-4388-894e-364e26911c3b||65|http://diamondhorseshoe.com/|111490|Large tables a la carte,Private dining rooms available,Modern/trendy
1924|Scarpetta|40.740959|-74.004798|New York|10014|United States|Italian,Italian,Italian,Italian,Italian|a3a2eab3-de54-4388-894e-364e26911c3b||65|http://www.scarpettarestaurants.com/new-york|111491|Al fresco area available,Good for vegetarians,Large tables a la carte,Traditional,Modern/trendy
1925|Scarpetta at the Fontainebleau Miami Beach|25.818106|-80.122050|Miami Beach|33140|United States|Italian,Italian,Italian,Italian,Italian|a3a2eab3-de54-4388-894e-364e26911c3b||70|http://www.fontainebleau.com/web/dining/scarpetta|111492|Child-friendly,Good for vegetarians,Large tables a la carte,Traditional,With a view
1926|Scarpetta|36.109757|-115.173886|Las Vegas|89109|United States|Italian,Italian,Italian,Italian|a3a2eab3-de54-4388-894e-364e26911c3b||65|https://www.cosmopolitanlasvegas.com/restaurants/scarpetta|111493|Good for vegetarians,Large tables a la carte,Private dining rooms available,Modern/trendy
1927|Taverna Trilussa|41.890702|12.471178|Rome|00153|Italy|Italian|18e1a212-9ee5-4f19-8a00-fa3ac26ef6de||65|http://www.tavernatrilussa.it|111494|
1929|Trattorian|59.326407|18.043565|Stockholm|112 20|Sweden|Italian|9b6162b6-2afb-4ece-8dae-bcf7283ab695||65|http://trattorian.se|111512|
1930|Restaurante Cozinha Velha|38.751105|-9.258890|Queluz|2745-191|Portugal|Spanish|f196262b-8c66-4f1a-a043-514e3250e353||85|http://www.pousadas.pt/historic-hotels-portugal/en/restaurants/pages/cozinha-velha.aspx|111530|
1931|Gondolen|59.319667|18.073290|Stockholm|116 45|Sweden|French|9b6162b6-2afb-4ece-8dae-bcf7283ab695||65|http://eriks.se/start.asp?lang=2|111531|
1932|Restaurant Le 1789|45.450970|6.976699|Val d'Isere|73150|France|French|4e9cea11-b383-442b-8363-38b95162a531||65|http://www.restaurant-valdisere-1789.fr/|111542|
1933|L'Eidelweiss|45.447754|6.999766|Val d'Isere|73150|France|French|4e9cea11-b383-442b-8363-38b95162a531||65|http://www.restaurant-edelweiss-valdisere.com/index_en.php|111545|
1934|La Fruitière|45.456800|6.943658|Val d'Isere|73150|France|French|4e9cea11-b383-442b-8363-38b95162a531||65|http://www.lafoliedouce.com/en/section-cuisine/82-la-fruitiere-en.html|111547|
1935|The Codfather|-33.954281|18.377317|Cape Town|8040|South Africa|Fish/seafood|cbcc7419-1f9e-4ae8-aec9-dc8a03473ce2||65||111548|With a view
1936|Il Convivio Troiani|41.901565|12.472701|Rome|00186|Italy|Italian|18e1a212-9ee5-4f19-8a00-fa3ac26ef6de||65|http://www.ilconviviotroiani.it/|111550|
1937|Umame|18.931968|72.827924|Mumbai|400020|India|Asian fusion,Asian fusion,Asian fusion,Asian fusion,Asian fusion|8f4c1b35-16a3-49f1-b746-91dfd4d03c23|4|70|http://www.cateringandallied.com/umame/|111553|Restaurant,Al fresco area available,Good for vegetarians,Modern/trendy,Ticketed restaurant
1939|Haiku|-33.923656|18.418804|Cape Town|8001|South Africa|Indian|cbcc7419-1f9e-4ae8-aec9-dc8a03473ce2||65|https://www.bukhara.com/haiku/|111592|Modern/trendy
